LotArea,OverallQual,OverallCond,YearBuilt,BsmtQual,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageCars,Neighborhood_Crawfor,Neighborhood_NridgHt,Neighborhood_StoneBr,BsmtGLQ,HeatingQC_Ex,Baths,TotalPorch,SalePrice
9.234056898593499,8,5,2005,3,2,1030,1,2098,0,3,1,3,0,1,0,0.0,0,2.5,244,275500
8.978408314628894,6,8,1969,2,1,1026,1,1026,1,2,0,2,0,0,0,1.0,0,1.6,219,156000
8.080237416216702,6,5,1999,3,1,729,1,1471,0,1,0,2,0,0,0,1.0,0,2.5,24,172500
9.284426915328881,8,5,2007,3,3,866,1,1768,0,2,0,2,0,0,0,1.0,1,2.5,249,212000
9.360138737064576,6,5,1978,2,2,672,1,1386,0,1,1,2,0,0,0,0.0,0,2.5,335,158900
7.731930721948487,7,5,1999,3,1,744,1,1501,0,1,0,2,0,0,0,0.0,0,2.5,0,179400
9.413852481341165,8,5,1995,3,3,1318,1,2531,0,2,1,3,0,0,0,0.0,1,2.5,320,290000
9.116029692504943,6,6,1959,2,1,864,1,864,0,1,0,1,0,0,0,0.0,1,1.0,0,127500
8.840869624091393,5,5,1924,2,2,1145,1,1301,0,0,0,2,0,0,0,0.0,0,1.0,0,100000
9.0641578617981,7,5,2009,3,2,756,1,1547,0,2,0,2,0,0,0,1.0,1,2.5,214,215200
9.151651375627504,8,5,1999,3,2,1252,1,2365,1,2,1,3,0,0,0,1.0,1,3.1,308,337000
9.164191715950203,8,5,1995,3,3,1494,1,1494,1,3,1,2,0,0,0,0.0,1,2.1,246,270000
9.587886000086213,9,5,2008,3,1,1498,1,1506,0,3,1,2,0,0,0,0.0,1,2.0,174,264132
9.251578279992428,7,5,1988,3,1,980,1,1714,0,1,1,2,0,0,0,1.0,0,2.5,450,196500
9.434123718577732,6,7,1940,3,2,983,1,1750,1,1,0,1,0,0,0,0.0,1,2.6,401,160000
9.116029692504943,7,5,2004,3,1,1860,1,1836,0,2,1,2,0,0,0,1.0,1,2.0,153,216837
8.889032571874743,5,5,1982,3,3,858,1,858,1,1,0,2,0,0,0,1.0,0,1.6,120,134900
9.09121894106832,4,5,1951,1,1,836,1,1220,0,1,0,2,0,0,0,0.0,0,1.0,0,102000
8.964311948124514,6,5,1976,2,3,1029,1,1117,1,1,1,2,0,0,0,0.0,0,1.6,144,107000
9.225228984469931,5,5,1958,2,1,912,1,912,0,1,0,1,0,0,0,0.0,1,1.0,0,114500
9.56282655529346,8,5,2006,3,3,1935,1,1973,0,2,1,3,0,1,0,0.0,0,2.0,360,395000
8.411832675758411,6,5,1998,4,1,1204,1,1204,1,1,0,2,0,0,0,1.0,1,2.6,247,162000
9.324561516066206,7,5,2005,3,3,1614,1,1614,0,2,0,3,0,0,0,1.0,1,2.0,203,221500
9.499271663828397,5,5,1974,2,1,864,1,894,1,1,1,2,0,0,0,0.0,0,1.6,241,142500
9.035986984831405,5,5,1977,0,0,0,1,2020,0,1,2,2,0,0,0,0.0,0,2.0,0,144000
9.26198360512802,6,5,1977,3,4,975,1,1004,1,1,0,2,0,0,0,1.0,0,1.6,0,135000
8.971448463693834,7,5,1995,3,1,1237,1,1253,0,1,1,2,0,0,0,0.0,0,2.0,241,176000
8.875287128108383,6,5,1992,3,1,761,1,1603,0,2,0,2,0,0,0,0.0,1,2.5,124,175900
9.697999717710331,7,5,2001,3,1,1413,1,1430,0,2,0,2,0,0,0,0.0,1,2.0,33,187100
9.116139576577355,5,6,1978,3,3,1097,1,1110,1,2,1,2,0,0,0,1.0,1,1.6,333,165500
8.748304912379622,6,6,1914,2,1,742,1,1484,0,1,1,0,0,0,0,0.0,1,2.0,425,128000
9.189116735524557,6,5,1967,2,1,1372,1,1342,0,1,1,2,0,0,0,0.0,0,2.0,197,161500
9.287301413112312,5,6,1915,1,1,686,1,1652,1,1,0,1,0,0,0,0.0,0,2.6,196,139000
9.224440496354962,7,5,2004,3,1,956,1,2084,1,2,0,2,0,0,0,1.0,1,3.1,45,233000
8.699514748210191,4,7,1954,2,1,901,1,901,0,1,0,1,0,0,0,0.0,1,1.0,0,107900
9.40960098282706,6,8,1966,2,4,832,1,2087,0,2,0,2,0,0,0,0.0,0,2.5,301,187500
8.065265208897733,7,5,2005,3,1,1145,1,1145,0,2,1,2,0,0,0,1.0,1,2.0,116,160200
9.335474102732947,6,5,1976,3,3,1029,1,1062,1,1,2,2,0,0,0,0.0,0,1.6,120,146800
9.20230820027892,7,5,1996,3,3,1117,1,2013,1,1,1,2,0,0,0,1.0,1,3.1,310,269790
9.122383093217039,8,5,2007,3,3,1496,1,1496,0,2,0,2,0,0,0,0.0,1,2.0,298,225000
9.290259995152056,7,5,1994,3,1,712,1,1895,0,2,1,2,0,0,0,0.0,1,2.5,189,194500
9.035986984831405,6,6,1980,3,1,650,1,1564,0,1,1,2,0,0,0,0.0,0,2.5,254,171000
9.011523512653033,6,5,1977,2,1,660,1,1285,0,1,1,2,0,0,0,0.0,1,1.5,138,143500
8.945984124827898,5,5,1953,2,1,773,1,773,0,1,0,1,0,0,0,0.0,0,1.0,0,110000
9.5117774096603,9,5,2008,4,1,1926,1,3140,0,3,2,3,0,1,0,0.0,1,3.5,222,485000
8.881836305004146,5,7,1937,3,1,731,1,1768,1,2,2,1,0,0,0,0.0,1,2.1,264,175000
9.457044187699406,6,5,1997,3,4,616,1,1688,1,2,0,2,0,0,0,1.0,0,3.1,702,200000
8.476371196895983,4,7,1916,2,1,1196,1,1196,1,1,0,2,0,0,0,0.0,1,1.6,0,109900
9.011767474596178,7,5,2005,3,3,728,1,1456,1,2,1,2,0,0,0,1.0,1,3.1,54,189000
9.538996427397391,9,5,2008,4,4,1734,1,2822,0,3,1,3,0,1,0,0.0,1,3.5,414,582933
9.104979856318355,5,5,1954,2,1,936,1,1128,0,1,0,1,0,0,0,0.0,0,1.0,0,118000
9.415238482949043,7,5,2008,3,1,1417,1,1428,0,3,0,2,0,0,0,0.0,1,2.0,60,227680
9.185022563991893,5,5,1967,2,3,980,1,980,0,1,0,1,0,0,0,0.0,0,2.0,68,135500
9.970398257818754,5,6,1923,2,4,1324,1,1576,2,2,1,2,0,0,0,1.0,1,2.7,312,223500
9.503009985939002,5,5,1966,2,3,1024,1,1086,1,1,1,2,0,0,0,0.0,0,1.6,0,159950
8.999619340660528,5,5,1898,2,1,849,0,2138,0,1,0,2,0,0,0,0.0,0,2.0,196,106000
9.224243277145174,6,6,1974,2,1,1040,1,1309,1,2,1,2,0,0,0,0.0,0,2.1,265,181000
8.397959103492541,6,5,2004,3,4,848,1,848,1,2,1,2,0,0,0,1.0,1,1.6,140,144500
9.072456664612796,5,5,1952,2,3,540,0,1044,0,0,0,2,0,0,0,0.0,0,1.0,0,55993
9.185022563991893,6,6,1958,2,1,1442,1,1442,0,1,0,1,0,0,0,0.0,0,1.5,275,157900
9.017726025696797,5,7,1918,2,1,686,1,1250,0,0,0,1,0,0,0,0.0,0,1.8,303,116000
9.40401391710636,7,5,1998,3,1,1649,1,1661,0,2,0,2,0,0,0,0.0,1,2.0,34,224900
9.343559215762406,5,6,1954,2,1,1008,1,1008,0,1,1,1,0,0,0,0.0,0,1.0,120,137000
9.49288426657184,8,5,2002,3,1,1568,1,1689,1,2,2,3,0,0,0,1.0,1,2.6,209,271000
9.084323531392696,6,7,1971,2,3,1010,1,1052,1,1,0,2,0,0,0,1.0,0,1.6,0,155000
8.759511722116487,7,5,2009,3,2,1358,1,1358,1,2,1,2,0,1,0,1.0,1,2.6,227,224000
8.885440911707587,7,5,2003,3,1,798,1,1640,0,2,0,2,0,0,0,0.0,1,2.5,45,183000
8.699514748210191,4,4,1953,1,1,936,0,936,0,1,0,2,0,0,0,0.0,0,1.0,144,93000
9.424967763522053,7,5,2003,3,4,847,1,1733,0,2,1,2,0,0,0,0.0,1,2.5,148,225000
9.200290036122679,6,7,1940,2,1,778,1,1489,0,1,1,1,0,0,0,0.0,0,2.0,335,139500
9.325096609274373,8,5,2006,3,1,1489,1,1489,0,2,1,2,0,0,0,0.0,1,2.0,140,232600
9.602585141913492,10,5,2007,4,3,2078,1,2084,1,3,1,3,0,1,0,1.0,1,2.6,233,385000
8.720950028930258,5,6,1924,2,1,784,1,784,1,2,0,0,0,0,0,0.0,0,1.6,116,109500
9.051227400319108,7,5,2001,3,1,1454,1,1434,0,2,1,2,0,0,0,1.0,1,2.0,329,189000
10.264582712908352,5,5,1967,2,4,1013,1,2126,0,1,0,2,0,0,0,0.0,0,2.8,711,185000
7.841492924460013,7,5,2005,3,1,600,1,1223,0,2,0,2,0,0,0,0.0,1,2.5,166,147400
9.384293679099619,6,5,1957,2,1,1392,1,1392,1,1,2,2,0,0,0,0.0,0,2.1,192,166000
8.064636475774222,7,5,2005,3,1,600,1,1200,0,2,0,2,0,0,0,0.0,1,2.5,166,151000
9.16408698745872,7,6,2003,3,1,941,1,1829,1,2,1,2,0,0,0,1.0,1,3.1,231,237000
9.21074029199751,6,6,1964,2,1,1516,1,1516,0,1,0,2,0,0,0,0.0,0,1.5,152,167000
8.971448463693834,5,6,1961,2,1,1144,1,1144,1,1,0,2,0,0,0,0.0,0,1.6,0,139950
9.169518377455928,4,7,1950,3,1,1067,1,1067,0,2,0,2,0,0,0,0.0,0,2.0,290,128000
8.999619340660528,5,6,1948,2,1,1559,1,1559,1,1,0,2,0,0,0,0.0,0,1.6,346,153500
7.426549072397305,6,5,1973,2,1,483,1,987,1,1,0,1,0,0,0,0.0,0,2.1,0,100000
9.1616751999949,5,6,1995,3,1,1099,1,1099,0,2,0,1,0,0,0,0.0,1,1.5,278,144000
9.37305428246393,5,6,1946,2,1,768,1,1200,0,1,0,1,0,0,0,0.0,1,1.0,0,130500
9.405495886750225,6,8,1925,2,1,672,0,1482,0,0,0,1,0,0,0,0.0,0,2.0,254,140000
9.25339986143663,5,8,1904,2,1,650,1,1539,0,2,1,2,0,0,0,0.0,0,2.0,216,157500
9.10719961305667,6,7,1966,2,4,1127,1,1165,1,1,0,2,0,0,0,0.0,0,2.1,129,174900
8.987196820661973,5,4,1961,2,1,1800,0,1800,0,1,0,0,0,0,0,0.0,1,2.0,0,141000
9.446597562435775,5,8,1915,2,2,876,1,1416,0,1,1,3,0,0,0,0.0,0,1.5,612,153900
9.719985298994011,5,5,1975,3,4,1390,1,1701,1,1,2,2,0,0,0,0.0,0,2.6,0,171000
9.139595967450424,7,5,1993,3,1,740,1,1775,1,2,1,2,0,0,0,0.0,1,3.1,498,213000
9.650078074026442,5,6,1972,2,3,864,1,864,1,1,1,1,0,0,0,0.0,1,1.6,0,133500
10.727662995502477,6,8,1908,2,1,907,1,2358,0,1,1,2,0,0,0,0.0,0,3.0,701,240000
9.169518377455928,6,7,1976,2,1,528,1,1855,0,1,1,2,0,0,0,0.0,1,2.5,213,187000
8.39728289474368,6,5,2003,3,3,848,1,848,1,2,0,2,0,0,0,1.0,1,1.6,140,131500
8.069655306886165,8,5,2003,3,4,1273,1,1456,0,2,1,2,0,0,0,0.0,1,2.0,163,215000
8.871785969150645,7,5,1941,2,1,918,1,1646,0,1,2,1,1,0,0,0.0,0,2.0,126,164000
9.400547423044127,6,6,1964,2,4,1127,1,1445,0,1,1,2,0,0,0,0.0,0,1.5,180,158000
9.793672686528922,5,4,1955,2,2,1763,1,1779,1,1,1,2,0,0,0,0.0,0,2.1,730,170000
8.838841813431289,5,8,1962,2,1,1040,1,1040,1,1,0,1,0,0,0,0.0,1,2.1,104,127000
9.302919553269275,6,6,1978,3,4,940,1,1026,1,1,0,2,0,0,0,1.0,0,1.6,34,147000
9.002701007197938,6,5,1994,3,1,702,1,1481,0,1,1,2,0,0,0,0.0,0,2.5,36,174000
9.249561085129463,7,5,1976,3,1,1090,1,1370,0,1,1,2,0,0,0,0.0,0,2.0,0,152000
9.308283446306149,6,7,1968,2,2,1054,1,2654,1,2,1,2,0,0,0,0.0,0,3.1,287,250000
8.941414628006846,7,8,1918,2,1,912,1,1426,0,2,1,1,1,0,0,0.0,0,1.5,240,189950
9.360913230455557,5,4,1965,2,2,1039,1,1039,1,1,0,2,0,0,0,0.0,1,2.1,0,131500
9.176990392294627,6,5,1984,3,1,1040,1,1097,0,1,0,2,0,0,0,1.0,0,2.0,0,152000
8.97853441008332,5,5,1959,2,1,1148,1,1148,1,1,0,1,0,0,0,0.0,0,1.6,0,132500
9.0641578617981,7,5,2007,4,1,1372,1,1372,0,2,0,2,0,0,0,0.0,1,2.0,140,250580
9.07680897935166,5,6,1970,2,1,1002,1,1002,1,1,0,2,0,0,0,0.0,0,1.6,0,148500
9.273878392780171,8,5,2006,3,3,1638,1,1646,0,2,1,3,0,0,0,0.0,1,2.0,272,248900
8.849370503754571,4,5,1961,2,1,1040,1,1120,1,0,0,2,0,0,0,0.0,0,2.1,168,129000
9.599811590329997,5,6,1948,0,0,0,1,2320,0,1,1,2,0,0,0,0.0,0,2.0,264,169000
9.204121072162266,7,5,1993,3,1,1050,1,1949,1,2,1,2,0,0,0,1.0,1,3.1,246,236000
8.794824928014519,5,5,1962,2,1,894,0,894,0,1,0,1,0,0,0,0.0,0,1.0,0,109500
9.07680897935166,6,5,1998,3,1,804,1,1682,0,2,0,2,0,0,0,1.0,1,2.5,77,200500
9.092907275084087,5,7,1953,2,3,105,1,910,0,2,0,2,0,0,0,0.0,0,1.0,346,116000
9.404590499635413,5,7,1949,2,1,832,1,1268,0,1,1,1,0,0,0,0.0,0,1.0,28,133000
8.651724084373843,5,6,1941,2,1,676,1,1131,0,1,0,1,0,0,0,0.0,1,1.5,26,66500
9.104979856318355,8,5,2007,3,3,1184,1,2610,0,3,1,2,0,0,0,1.0,1,2.5,572,303477
10.138006161871843,4,5,1963,2,4,1064,1,1040,1,1,0,2,0,0,0,0.0,0,1.6,0,132250
9.086363192156472,9,5,2004,4,1,1462,1,2224,1,3,1,3,0,1,0,1.0,1,3.1,184,350000
9.374328222081633,5,7,1961,2,3,1109,1,1155,1,2,0,2,0,0,0,0.0,0,1.6,192,148000
8.853665428037448,5,8,1978,2,1,864,1,864,1,1,0,1,0,0,0,0.0,1,1.6,0,136500
8.857088135314953,5,5,2005,4,1,1090,1,1090,1,1,0,2,0,0,0,0.0,0,2.1,49,157000
9.529375752085961,7,5,1990,3,2,1156,1,1717,0,2,1,2,0,0,0,0.0,1,2.5,204,187500
9.173261363734762,6,5,1992,3,1,808,1,1593,0,1,1,2,0,0,0,0.0,0,2.5,382,178000
8.73294952429643,4,5,1912,2,1,795,0,2230,1,1,0,1,0,0,0,0.0,0,1.6,188,118500
8.874867635688052,5,5,1967,2,1,892,1,892,0,1,0,1,0,0,0,0.0,0,1.0,0,100000
8.540714386457584,9,5,1999,4,3,1698,1,1709,1,2,1,2,0,0,0,1.0,1,2.6,162,328900
9.035153304082828,5,5,1959,2,1,1626,1,1712,0,1,0,2,0,0,0,0.0,1,2.0,326,145000
9.709052927858373,5,7,1955,2,1,816,1,1393,0,1,0,1,0,0,0,0.0,0,1.5,386,135500
9.671870704017296,8,6,1970,2,4,2217,1,2217,1,2,1,2,0,0,0,0.0,1,2.6,512,268000
9.405907155520158,6,4,1953,2,1,1505,1,1505,1,1,1,2,0,0,0,0.0,1,1.6,162,149500
8.995164990311151,5,7,1949,2,2,672,1,924,0,1,1,2,0,0,0,0.0,1,1.0,0,122900
9.322239464473592,6,5,1978,2,1,918,1,1683,0,1,1,2,0,0,0,0.0,0,2.5,243,172500
9.037652264150466,6,8,1963,2,1,1059,1,1068,0,1,0,1,0,0,0,1.0,0,1.3,192,154500
9.494315582496638,5,5,1954,3,2,1383,1,1383,1,1,1,1,0,0,0,0.0,0,1.6,627,165000
8.85623355614316,5,5,1979,0,0,0,1,1535,0,1,0,2,0,0,0,0.0,0,2.0,0,118858
8.861633597686627,6,5,1963,2,1,780,1,1796,1,1,1,2,0,0,0,0.0,0,2.1,50,140000
9.078521797355334,4,6,1936,2,1,951,0,951,0,1,0,1,0,0,0,0.0,1,1.0,28,106500
8.85623355614316,5,5,1979,0,0,0,1,2240,0,1,0,2,0,0,0,0.0,0,2.0,154,142953
9.466454374960303,9,5,2009,4,4,2330,1,2364,1,3,2,3,0,1,0,1.0,1,3.1,67,611657
8.852664927703866,5,7,1961,2,1,912,1,1236,0,1,1,1,0,0,0,0.0,0,1.0,0,135000
8.901094121608562,4,6,1971,2,1,858,1,858,0,1,0,1,0,0,0,0.0,0,1.0,0,110000
9.072456664612796,5,7,1957,2,2,992,1,1306,1,1,0,1,0,0,0,0.0,0,1.6,0,153000
8.971448463693834,7,5,2003,3,1,783,1,1509,0,2,1,2,0,0,0,0.0,1,2.5,75,180000
9.606361021256347,7,5,2006,3,1,1670,1,1670,0,2,1,3,0,0,0,0.0,1,2.0,204,240000
8.727940222393897,5,6,1967,2,1,876,1,902,0,1,0,1,0,0,0,1.0,0,1.0,0,125500
9.20230820027892,5,5,1954,2,1,1056,1,1063,1,1,0,1,0,0,0,0.0,0,1.6,164,128000
9.510519035757246,8,5,2006,3,1,1623,1,1636,1,2,1,3,0,0,0,1.0,1,2.6,60,255000
9.35010231435134,7,7,1936,3,1,1017,1,2057,0,2,1,1,1,0,0,0.0,0,1.5,322,250000
9.092119740588751,5,5,1983,3,3,864,1,902,1,1,0,2,0,0,0,0.0,0,1.6,164,131000
9.44057869576626,6,5,2005,3,1,742,1,1484,0,2,1,2,0,0,0,0.0,1,2.5,60,174000
9.358760377094457,5,5,1960,2,1,1105,1,2274,0,1,0,2,0,0,0,0.0,0,2.0,0,154300
9.136263168579866,5,7,1977,3,3,1268,1,1268,0,2,0,1,0,0,0,0.0,0,1.5,173,143500
8.719317375506371,5,7,1925,2,1,768,0,1015,0,1,0,1,0,0,0,0.0,0,1.0,232,88000
8.743531633626967,5,6,1949,2,1,1001,0,2002,0,1,0,3,1,0,0,0.0,0,2.0,0,145000
8.006367567650246,6,5,2009,3,3,612,1,1224,0,2,0,2,0,0,0,1.0,1,2.5,234,173733
7.601402334583732,4,5,1970,2,1,546,1,1092,0,1,0,1,0,0,0,0.0,0,1.5,0,75000
9.104979856318355,2,3,1949,2,3,480,0,480,1,1,0,1,0,0,0,0.0,0,0.6,0,35311
9.749170192151773,4,6,1956,2,1,1134,1,1229,0,1,0,1,0,0,0,0.0,1,1.0,0,135000
9.482274087459825,7,5,1991,4,2,1104,1,2127,1,2,1,3,0,0,0,0.0,1,3.1,488,238000
9.308283446306149,6,8,1958,3,1,1184,1,1414,1,1,1,2,0,0,0,0.0,1,1.6,241,176500
9.043340831280013,6,5,1994,3,1,928,1,1721,0,2,0,2,0,0,0,1.0,1,2.8,387,201000
9.079889942592116,5,7,1900,2,1,1272,1,2200,2,1,0,0,0,0,0,0.0,0,4.2,70,145900
9.233763886919775,6,5,2005,3,1,1316,1,1316,0,2,1,2,0,0,0,1.0,1,2.0,123,169990
8.988695696785708,6,5,1993,3,1,1604,1,1617,1,2,1,2,0,0,0,0.0,1,2.6,69,193000
9.234056898593499,6,6,1980,3,1,1686,1,1686,1,1,1,2,0,0,0,0.0,0,2.6,515,207500
9.655731072956666,5,6,1977,3,3,1126,1,1126,0,3,0,2,0,0,0,0.0,0,2.3,180,175000
9.392578591964387,8,5,2003,3,1,1181,1,2374,0,3,1,3,0,1,0,0.0,1,2.5,204,285000
9.200290036122679,7,5,1968,2,1,832,1,1978,0,1,1,2,0,0,0,0.0,0,2.5,43,176000
9.379069975250669,8,5,2001,3,3,1753,1,1788,0,3,1,2,0,0,0,0.0,1,2.0,353,236500
9.473166068429098,7,5,1997,3,1,964,1,2236,0,2,1,2,0,0,0,0.0,0,2.5,0,222000
9.096611606647839,8,5,2007,3,3,1466,1,1466,0,2,0,3,0,0,0,1.0,1,2.0,118,201000
9.116029692504943,5,6,1965,2,1,925,1,925,0,1,0,1,0,0,0,0.0,1,1.3,0,117500
9.3647767252806,9,5,2006,4,1,1905,1,1905,0,3,1,3,0,0,0,0.0,1,2.0,191,320000
9.046290859969675,7,5,2004,3,3,1500,1,1500,0,2,0,2,0,0,0,1.0,1,2.0,228,190000
8.669914278433902,4,5,1926,1,2,600,1,747,0,1,0,2,0,0,0,0.0,0,1.0,32,79900
9.218606116393213,7,5,2003,3,1,1176,1,1200,1,2,0,2,0,0,0,1.0,1,2.6,41,184900
9.177300517897983,7,5,2005,3,2,1113,1,1971,0,2,1,2,0,0,0,1.0,1,2.5,48,253000
9.077951183930438,7,5,2006,3,2,1391,1,1962,0,2,0,3,0,0,0,1.0,1,2.5,90,239799
10.089552095608918,7,7,1940,2,2,1032,1,2403,0,1,2,1,0,0,0,0.0,1,2.0,374,244400
9.444621667700847,6,5,1976,2,4,1728,1,1728,0,1,0,2,0,0,0,0.0,0,2.0,40,150900
9.077380244719954,7,5,1999,3,1,992,1,2060,1,2,1,2,0,0,0,0.0,1,3.1,168,214000
8.95040315983296,4,3,1977,3,4,1440,1,1440,2,1,0,0,0,0,0,1.0,0,3.2,321,150000
10.126631103850338,5,4,1967,2,3,1632,1,1632,0,1,0,2,0,0,0,0.0,0,2.0,0,143000
9.084777149000836,5,6,1890,2,1,1088,1,1869,0,1,0,2,0,0,0,0.0,0,1.0,292,124900
9.007367027451355,5,6,1959,2,3,1144,1,1144,1,1,1,1,0,0,0,0.0,0,1.6,86,143000
9.584383610076005,8,5,2002,3,3,1616,1,1629,1,2,1,3,0,0,0,1.0,1,2.6,252,270000
9.547241088215463,7,5,2002,3,0,936,1,1776,0,2,1,2,0,0,0,0.0,1,2.5,240,192500
9.144200569471638,6,7,1972,2,1,1161,1,1381,1,2,1,2,0,0,0,0.0,0,2.1,0,197500
8.881836305004146,5,8,1950,2,1,864,1,864,1,2,0,2,0,0,0,0.0,0,1.6,194,129000
8.96187901267768,5,5,1965,2,1,828,1,965,1,1,0,1,0,0,0,0.0,0,1.6,421,119900
8.881836305004146,5,8,1972,3,3,768,1,768,0,1,0,1,0,0,0,1.0,0,1.3,192,133900
9.312445594913337,5,4,1969,2,3,784,1,1968,0,1,1,2,0,0,0,0.0,1,2.8,494,172000
9.148464968258097,6,5,1975,3,4,945,1,980,0,1,0,0,0,0,0,1.0,0,2.6,0,127500
8.872907674259846,6,6,1946,3,1,979,0,1958,0,1,0,2,1,0,0,0.0,0,2.0,0,145000
7.170119543449628,6,6,1980,3,1,561,1,1229,0,1,1,2,0,0,0,0.0,0,1.5,150,124000
8.911934336161426,5,5,1962,2,1,1057,1,1057,0,1,0,2,0,0,0,0.0,0,1.0,0,132000
9.04192172035122,7,5,2003,3,2,1337,1,1337,1,2,0,2,0,0,0,1.0,1,2.6,39,185000
7.85243908535751,7,5,1999,3,1,696,1,1416,1,2,0,2,0,0,0,0.0,1,3.1,44,155000
8.882808054924439,5,7,1958,2,4,858,1,858,1,1,0,0,0,0,0,0.0,0,1.6,117,116500
9.41140190014419,6,7,1977,3,1,1330,1,2872,1,1,1,2,0,0,0,0.0,0,3.1,832,272000
7.7441366276279915,6,6,1976,3,1,804,1,1548,1,2,1,2,0,0,0,0.0,0,3.1,48,155000
9.386224586806133,9,5,2007,4,1,1800,1,1800,0,3,0,2,0,0,0,0.0,1,2.0,424,239000
9.333972932421457,7,5,2002,3,1,817,1,1894,1,2,1,2,0,0,0,1.0,1,3.1,40,214900
9.233763886919775,6,5,2005,3,1,783,1,1484,0,2,1,2,0,0,0,0.0,1,2.5,72,178900
9.169518377455928,5,7,1940,2,1,728,1,1308,1,1,2,1,1,0,0,0.0,1,2.1,70,160000
8.907883013942248,5,7,1955,2,1,1098,1,1098,1,1,0,1,0,0,0,0.0,0,1.6,0,135000
8.686935966003333,3,6,1910,2,1,600,0,968,0,1,0,0,0,0,0,0.0,0,1.0,0,37900
9.247828816387175,6,5,1958,2,4,588,1,1095,1,1,0,1,0,0,0,0.0,0,1.6,0,140000
9.287301413112312,4,4,1949,2,1,720,0,1192,0,1,0,0,0,0,0,0.0,0,1.5,0,135000
7.726653664847642,7,5,2003,3,1,764,1,1626,0,2,0,2,0,1,0,1.0,1,2.0,27,173000
8.973604867142505,6,5,1979,3,1,918,1,918,0,1,1,1,0,0,0,0.0,0,2.0,28,99500
9.362116806941977,7,5,2007,3,1,1428,1,1428,0,2,0,2,0,0,0,0.0,1,2.0,120,182000
9.342595951096653,7,8,1910,3,1,728,0,2019,0,2,0,2,0,0,0,0.0,0,1.0,644,167500
7.8826922062890254,7,5,2000,3,1,673,1,1382,1,2,0,2,0,0,0,1.0,1,3.1,203,165000
8.682707629893809,4,7,1923,3,1,440,1,869,0,0,0,0,0,0,0,0.0,0,1.0,0,85500
8.360305435879091,7,5,2006,3,1,1241,1,1241,1,2,0,2,0,0,0,1.0,1,2.1,116,199900
9.153770020487787,4,5,1954,2,1,894,1,894,0,1,0,2,0,0,0,0.0,1,1.0,0,110000
9.084323531392696,5,6,1963,2,1,1121,1,1121,1,1,0,2,0,0,0,0.0,0,1.6,80,139000
9.402777262511233,7,9,1961,2,3,944,1,999,1,3,0,2,0,0,0,0.0,0,1.6,220,178400
9.40943710213184,8,5,1998,3,1,1225,1,2612,1,2,1,3,0,0,0,1.0,1,3.1,250,336000
8.065265208897733,7,5,2007,3,3,1266,1,1266,0,2,1,2,0,0,0,0.0,1,2.0,116,159895
9.328123407632567,8,5,2002,3,2,1128,1,2290,0,2,1,2,0,0,0,0.0,1,2.5,0,255900
9.22276289197474,5,5,1977,0,0,0,1,1734,0,2,0,2,0,0,0,0.0,0,2.0,0,126000
9.294681520409933,5,5,1950,2,1,1164,0,1164,1,1,0,1,0,0,0,0.0,0,1.6,48,125000
8.577347114235982,6,8,1910,2,1,485,1,1635,0,2,0,1,0,0,0,0.0,0,1.0,394,117000
9.226115291091547,9,5,2009,4,3,1930,1,1940,1,3,1,3,0,1,0,1.0,1,3.1,263,395192
9.396487933603666,6,6,1976,2,1,848,1,2030,0,2,1,2,0,0,0,0.0,0,2.5,224,195000
9.002701007197938,7,5,2006,3,1,770,1,1576,0,2,0,2,0,0,0,0.0,1,2.5,50,197000
9.153981638306801,8,5,1997,3,1,1396,1,2392,1,2,1,3,0,0,0,1.0,1,3.1,70,348000
9.779680156808057,8,9,1882,2,1,916,1,1742,0,2,1,2,0,0,0,0.0,0,1.5,169,168000
9.18604767940714,6,8,1964,2,4,822,1,1851,0,2,1,2,0,0,0,0.0,0,2.5,281,187000
9.087720658428273,6,5,2005,3,1,750,1,1500,0,2,0,2,0,0,0,0.0,1,2.5,35,173900
9.429957713513836,10,5,2006,4,4,1700,1,1718,1,3,1,3,0,1,0,1.0,1,2.6,264,337500
8.457867725331424,4,7,1946,2,1,747,1,1230,1,1,0,1,0,0,0,0.0,0,2.1,120,121600
9.274159884689137,5,6,1961,2,1,1050,1,1050,1,1,0,1,0,0,0,0.0,0,1.6,319,136500
9.368796057668156,6,6,1970,2,1,1442,1,1442,0,1,1,2,0,0,0,0.0,0,2.0,371,185000
9.188708071849069,3,4,1922,2,1,1007,0,1077,0,1,1,1,0,0,0,0.0,0,1.0,148,91000
8.819073983267831,7,5,2006,3,3,1187,1,1208,1,2,0,2,0,0,0,1.0,1,2.6,166,206000
9.230731061623915,3,3,1952,0,0,0,0,944,0,0,0,2,0,0,0,0.0,0,1.0,0,82000
8.594154232552366,5,6,1920,1,1,691,1,691,0,3,0,1,0,0,0,0.0,1,1.0,114,86000
9.38907215991958,8,5,2006,3,1,1574,1,1574,0,2,1,3,0,0,0,1.0,1,2.0,248,232000
9.35010231435134,5,6,1976,2,1,1680,1,1680,0,1,0,2,0,0,0,0.0,0,2.0,0,136905
8.065265208897733,7,5,2005,3,1,1346,1,1504,0,2,1,2,0,0,0,1.0,1,2.0,156,181000
